Fichero De Datos De SpectraSuite
++++++++++++++++++++++++++++++++++++
Fecha: Tue Jun 28 11:21:40 CLT 2016
Usuario: Paulina Naranjo
Presente Oscuro Del Espectro: No
La Referencia de Presente Del Espectro De: No
Muestreados de los componentes de Número de espectros: 1
Espectrómetros: HR4C471
Tiempo de integración (usec): 700000 (HR4C471)
Promedio de Espectros Hechos un: 2 (HR4C471)
El Alisar Del Furgón: 3 (HR4C471)
Párrafo de de Corregir del la del del de Eléctrica del obscuridad: No (HR4C471)
Estrobo/Lámpara Permitido: No (HR4C471)
Correct for Detector Non-linearity: No (HR4C471)
Párrafo de de Corregir del la del del de Externa del luz: No (HR4C471)
Procesado del espectro de Número de pixeles en: 3648
>>>>> Comienza Data<<<<< Espectral Procesado Del EL
531.10	1274.36
531.35	1267.36
531.61	1217.21
531.87	1235.79
532.13	1238.71
532.39	1255.14
532.64	1237.57
532.90	1262.86
533.16	1281.00
533.42	1302.93
533.68	1278.21
533.93	1291.36
534.19	1293.43
534.45	1299.43
534.71	1268.50
534.97	1294.79
535.22	1293.57
535.48	1294.86
535.74	1265.29
536.00	1272.29
536.26	1263.50
536.51	1261.00
536.77	1205.43
537.03	1219.79
537.29	1218.07
537.54	1223.36
537.80	1204.14
538.06	1233.86
538.32	1237.93
538.58	1253.57
538.83	1226.36
539.09	1266.07
539.35	1283.57
539.61	1287.71
539.86	1239.43
540.12	1255.29
540.38	1264.00
540.64	1267.57
540.90	1225.79
541.15	1237.64
541.41	1234.14
541.67	1246.14
541.93	1215.71
542.18	1230.57
542.44	1238.93
542.70	1236.86
542.96	1201.29
543.21	1227.57
543.47	1236.43
543.73	1249.14
543.99	1213.07
544.25	1223.29
544.50	1226.14
544.76	1236.50
545.02	1210.00
545.28	1235.93
545.53	1239.00
545.79	1255.29
546.05	1222.57
546.31	1246.21
546.56	1250.71
546.82	1245.00
547.08	1195.64
547.34	1213.00
547.59	1225.43
547.85	1242.00
548.11	1207.50
